file_path,line_number,raw_value,context_snippet,why_hardcoded,proposed_token_or_remediation_path
app/admin/insights/page.module.css,262,1px,"  font-size: var(--font-sm);
  font-weight: 600;
  border: 1px solid transparent;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,293,2px,"  text-align: center;
  background: var(--mm-gray-50);
  border: 2px dashed var(--mm-gray-300);
  border-radius: var(--mm-radius-xl);
  min-height: 300px;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,295,300px,"  border: 2px dashed var(--mm-gray-300);
  border-radius: var(--mm-radius-xl);
  min-height: 300px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-75)
app/admin/insights/page.module.css,306,768px,"/* WHAT: Responsive design */
/* WHY: Mobile-friendly layout */
@media (max-width: 768px) {
  .container {
    padding: var(--mm-space-4);",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/admin/insights/page.module.css,328,480px,"}

@media (max-width: 480px) {
  .summary {
    grid-template-columns: 1fr;",Pixel value hardcoded instead of using design token,var(--mm-space-120)
app/admin/design/Design.module.css,35,1px,".tabButton:hover {
  background: var(--mm-gray-200);
  transform: translateY(-1px);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,79,1px,".fontPreview {
  background: var(--mm-gray-50);
  border: 1px solid var(--mm-gray-200);
  border-radius: var(--mm-radius-lg);
  padding: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,92,280px,"  display: grid;
  gap: var(--mm-space-4);
  grid-template-columns: repeat(auto-fill, minmax(280px, 1fr));
}
",Pixel value hardcoded instead of using design token,var(--mm-space-70)
app/admin/design/Design.module.css,102,1px,"  background: var(--mm-gray-50);
  border-radius: var(--mm-radius-md);
  border: 1px solid var(--mm-gray-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,106,48px,"
.colorSwatch {
  width: 48px;
  height: 48px;
  border-radius: var(--mm-radius-md);",Pixel value hardcoded instead of using design token,var(--mm-space-12)
app/admin/design/Design.module.css,107,48px,".colorSwatch {
  width: 48px;
  height: 48px;
  border-radius: var(--mm-radius-md);
  border: 2px solid var(--mm-gray-300);",Pixel value hardcoded instead of using design token,var(--mm-space-12)
app/admin/design/Design.module.css,109,2px,"  height: 48px;
  border-radius: var(--mm-radius-md);
  border: 2px solid var(--mm-gray-300);
  flex-shrink: 0;
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,188,2px,".warningBox {
  background: var(--mm-error-light);
  border: 2px solid var(--mm-error);
  border-radius: var(--mm-radius-lg);
  padding: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,211,4px,"  margin-bottom: var(--mm-space-2);
  background: rgba(239, 68, 68, 0.1);
  border-left: 4px solid var(--mm-error);
  border-radius: var(--mm-radius-sm);
}",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/design/Design.module.css,228,2px,".approvedList code {
  background: rgba(16, 185, 129, 0.1);
  padding: 2px 6px;
  border-radius: var(--mm-radius-sm);
  font-family: var(--font-mono);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,270,32px," * WHY: Compact visual preview of color schemes in the styles list */
.miniColorSwatch {
  width: 32px;
  height: 32px;
  border-radius: var(--mm-radius-md);",Pixel value hardcoded instead of using design token,var(--mm-space-8)
app/admin/design/Design.module.css,271,32px,".miniColorSwatch {
  width: 32px;
  height: 32px;
  border-radius: var(--mm-radius-md);
  border: 2px solid var(--mm-gray-300);",Pixel value hardcoded instead of using design token,var(--mm-space-8)
app/admin/design/Design.module.css,273,2px,"  height: 32px;
  border-radius: var(--mm-radius-md);
  border: 2px solid var(--mm-gray-300);
  flex-shrink: 0;
  cursor: help;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/design/Design.module.css,288,768px,"======================================== */

@media (max-width: 768px) {
  .tabNav {
    flex-direction: column;",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/admin/api-football-enrich/page.module.css,5,900px,"
.container {
  max-width: 900px;
  margin: 0 auto;
  padding: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-225)
app/admin/api-football-enrich/page.module.css,30,1px,".statusCard {
  background: var(--mm-white);
  border: 1px solid var(--mm-gray-200);
  border-radius: var(--mm-radius-lg);
  padding: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,34,1px,"  padding: var(--mm-space-6);
  margin-bottom: var(--mm-space-6);
  box-shadow: 0 1px 3px 0 rgba(0, 0, 0, 0.1);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,42,1px,"  align-items: center;
  padding: var(--mm-space-3) 0;
  border-bottom: 1px solid var(--mm-gray-100);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,77,4px,"  cursor: pointer;
  transition: all var(--transition-fast);
  box-shadow: 0 4px 6px -1px rgba(59, 130, 246, 0.3);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/api-football-enrich/page.module.css,81,2px,"
.enrichButton:hover:not(:disabled) {
  transform: translateY(-2px);
  box-shadow: 0 8px 12px -2px rgba(59, 130, 246, 0.4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,82,8px,".enrichButton:hover:not(:disabled) {
  transform: translateY(-2px);
  box-shadow: 0 8px 12px -2px rgba(59, 130, 246, 0.4);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/api-football-enrich/page.module.css,103,1px,"  background: var(--mm-success-light);
  color: var(--mm-color-secondary-700);
  border: 1px solid var(--mm-color-secondary-500);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,109,1px,"  background: var(--mm-error-light);
  color: var(--mm-color-error-700);
  border: 1px solid var(--mm-error);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,115,1px,"  background: var(--mm-info-light);
  color: var(--mm-color-primary-800);
  border: 1px solid var(--mm-color-primary-500);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,120,1px,".info {
  background: var(--mm-gray-50);
  border: 1px solid var(--mm-gray-200);
  border-radius: var(--mm-radius-lg);
  padding: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/api-football-enrich/page.module.css,158,640px,"}

@media (max-width: 640px) {
  .container {
    padding: var(--mm-space-4);",Pixel value hardcoded instead of using design token,var(--mm-space-160)
app/admin/bitly/bitly.module.css,6,1400px,"
.container {
  max-width: 1400px;
  margin: 0 auto;
  padding: 2rem;",Pixel value hardcoded instead of using design token,var(--mm-space-350)
app/admin/bitly/bitly.module.css,17,2px,"  margin-bottom: 2rem;
  padding-bottom: 1rem;
  border-bottom: 2px solid var(--mm-gray-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,37,8px,"  font-weight: 600;
  border: none;
  border-radius: 8px;
  cursor: pointer;
  transition: all 0.2s ease;",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/bitly/bitly.module.css,49,2px,".syncButton:hover {
  background: var(--mm-color-secondary-600);
  transform: translateY(-2px);
  box-shadow: 0 4px 12px rgba(76, 175, 80, 0.3);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,50,4px,"  background: var(--mm-color-secondary-600);
  transform: translateY(-2px);
  box-shadow: 0 4px 12px rgba(76, 175, 80, 0.3);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,60,2px,".addButton:hover {
  background: var(--mm-color-primary-600);
  transform: translateY(-2px);
  box-shadow: 0 4px 12px rgba(33, 150, 243, 0.3);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,61,4px,"  background: var(--mm-color-primary-600);
  transform: translateY(-2px);
  box-shadow: 0 4px 12px rgba(33, 150, 243, 0.3);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,75,8px,"  color: var(--mm-error);
  padding: 1rem;
  border-radius: 8px;
  margin-bottom: 1rem;
  border-left: 4px solid var(--mm-error);",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/bitly/bitly.module.css,77,4px,"  border-radius: 8px;
  margin-bottom: 1rem;
  border-left: 4px solid var(--mm-error);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,84,8px,"  color: var(--mm-color-secondary-700);
  padding: 1rem;
  border-radius: 8px;
  margin-bottom: 1rem;
  border-left: 4px solid var(--mm-success);",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/bitly/bitly.module.css,86,4px,"  border-radius: 8px;
  margin-bottom: 1rem;
  border-left: 4px solid var(--mm-success);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,92,12px,"  background: var(--mm-gray-100);
  padding: 2rem;
  border-radius: 12px;
  margin-bottom: 2rem;
  box-shadow: 0 2px 8px rgba(0, 0, 0, 0.1);",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/admin/bitly/bitly.module.css,94,2px,"  border-radius: 12px;
  margin-bottom: 2rem;
  box-shadow: 0 2px 8px rgba(0, 0, 0, 0.1);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,119,2px,"  padding: 0.75rem;
  font-size: 1rem;
  border: 2px solid var(--mm-gray-300);
  border-radius: 6px;
  transition: border-color 0.2s ease;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,120,6px,"  font-size: 1rem;
  border: 2px solid var(--mm-gray-300);
  border-radius: 6px;
  transition: border-color 0.2s ease;
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,137,8px,"  font-weight: 600;
  border: none;
  border-radius: 8px;
  cursor: pointer;
  transition: all 0.2s ease;",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/bitly/bitly.module.css,144,2px,".submitButton:hover {
  background: var(--mm-color-primary-600);
  transform: translateY(-2px);
  box-shadow: 0 4px 12px rgba(33, 150, 243, 0.3);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,145,4px,"  background: var(--mm-color-primary-600);
  transform: translateY(-2px);
  box-shadow: 0 4px 12px rgba(33, 150, 243, 0.3);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,151,12px,"  background: white;
  padding: 2rem;
  border-radius: 12px;
  box-shadow: 0 2px 8px rgba(0, 0, 0, 0.1);
  margin-bottom: 2rem;",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/admin/bitly/bitly.module.css,152,2px,"  padding: 2rem;
  border-radius: 12px;
  box-shadow: 0 2px 8px rgba(0, 0, 0, 0.1);
  margin-bottom: 2rem;
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,183,2px,"  font-weight: 600;
  color: var(--mm-gray-700);
  border-bottom: 2px solid var(--mm-gray-300);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,188,1px,".linksTable td {
  padding: 1rem;
  border-bottom: 1px solid var(--mm-gray-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,207,1px,".projectSelect {
  padding: 0.5rem;
  border: 1px solid var(--mm-gray-300);
  border-radius: 4px;
  font-size: 0.9rem;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/bitly.module.css,208,4px,"  padding: 0.5rem;
  border: 1px solid var(--mm-gray-300);
  border-radius: 4px;
  font-size: 0.9rem;
  cursor: pointer;",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,211,200px,"  font-size: 0.9rem;
  cursor: pointer;
  min-width: 200px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/admin/bitly/bitly.module.css,245,8px,"  background: var(--mm-color-primary-100);
  padding: 1.5rem;
  border-radius: 8px;
  border-left: 4px solid var(--mm-color-primary-500);
}",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/bitly/bitly.module.css,246,4px,"  padding: 1.5rem;
  border-radius: 8px;
  border-left: 4px solid var(--mm-color-primary-500);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/bitly.module.css,259,768px,"
/* Responsive design for mobile devices */
@media (max-width: 768px) {
  .container {
    padding: 1rem;",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/admin/bitly/bitly.module.css,285,800px,"
  .linksTable table {
    min-width: 800px;
  }
}",Pixel value hardcoded instead of using design token,var(--mm-space-200)
app/admin/bitly/page.module.css,30,1px,"  background: var(--surface, var(--mm-white));
  border-radius: 0.375rem;
  border: 1px solid var(--border, var(--mm-gray-200));
  font-size: 0.875rem;
  color: var(--text-secondary, var(--mm-gray-500",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,73,120px,".colBitlink {
  width: 15%;
  min-width: 120px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-30)
app/admin/bitly/page.module.css,78,130px,".colTitle {
  width: 18%;
  min-width: 130px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,83,160px,".colProjects {
  width: 18%;
  min-width: 160px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-40)
app/admin/bitly/page.module.css,88,160px,".colPartners {
  width: 18%;
  min-width: 160px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-40)
app/admin/bitly/page.module.css,93,70px,".colClicks {
  width: 8%;
  min-width: 70px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,98,110px,".colSynced {
  width: 13%;
  min-width: 110px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,103,140px,".colActions {
  width: 10%;
  min-width: 140px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-35)
app/admin/bitly/page.module.css,110,200px,".cellBreakAll {
  word-break: break-all;
  max-width: 200px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/admin/bitly/page.module.css,115,250px,".cellBreakWord {
  word-break: break-word;
  max-width: 250px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,119,280px,"
.cellProjects {
  max-width: 280px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-70)
app/admin/bitly/page.module.css,124,8px,"/* WHAT: Associated projects wrapper */
.associationsWrapper {
  margin-bottom: 8px;
  display: flex;
  flex-wrap: wrap;",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/bitly/page.module.css,127,4px,"  display: flex;
  flex-wrap: wrap;
  gap: 4px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/page.module.css,135,4px,"  display: inline-flex;
  align-items: center;
  gap: 4px;
  padding: 2px 8px;
  font-size: 12px;",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/bitly/page.module.css,136,2px,"  align-items: center;
  gap: 4px;
  padding: 2px 8px;
  font-size: 12px;
  background-color: var(--mm-color-primary-100);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,137,12px,"  gap: 4px;
  padding: 2px 8px;
  font-size: 12px;
  background-color: var(--mm-color-primary-100);
  color: var(--mm-color-primary-700);",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/admin/bitly/page.module.css,140,12px,"  background-color: var(--mm-color-primary-100);
  color: var(--mm-color-primary-700);
  border-radius: 12px;
  border: 1px solid var(--mm-color-cyan-300);
}",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/admin/bitly/page.module.css,141,1px,"  color: var(--mm-color-primary-700);
  border-radius: 12px;
  border: 1px solid var(--mm-color-cyan-300);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/bitly/page.module.css,151,14px,"  cursor: pointer;
  padding: 0;
  font-size: 14px;
  line-height: 1;
  font-weight: bold;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/content-library/page.module.css,4,120px,"   WHY: Replaces inline styles with design tokens and consistent sizing */
.thumb {
  width: 7.5rem; /* 120px */
  height: 5rem;  /* 80px */
  border-radius: var(--mm-radius-lg);",Pixel value hardcoded instead of using design token,var(--mm-space-30)
app/admin/content-library/page.module.css,5,80px,".thumb {
  width: 7.5rem; /* 120px */
  height: 5rem;  /* 80px */
  border-radius: var(--mm-radius-lg);
  overflow: hidden;",Pixel value hardcoded instead of using design token,var(--mm-space-20)
app/admin/content-library/page.module.css,19,120px,"/* WHAT: Text preview box for text assets */
.textThumb {
  width: 7.5rem; /* 120px */
  height: 5rem;  /* 80px */
  border-radius: var(--mm-radius-lg);",Pixel value hardcoded instead of using design token,var(--mm-space-30)
